Team,Year,Week,Win/Loss,Win Loss Factor,Home/Away,Points Scored,Points Allowed,3rd Down,3rd Down Allowed,Pass Yards,Pass Yards Allowed,Rush Yards,Rush Yards Allowed,Opp Team
2,4,14,1,0.086516,0,8.25,0.333333,-0.024811,-0.053016,10.583333,29.416667,23.416667,-0.166667,13
3,4,14,0,-0.258338,0,-3.583333,5.166667,0.034097,0.052042,-22.083333,17.75,33.5,-38.666667,20
4,4,14,0,0.154841,1,-5,-4.25,-0.055615,0.002734,-81.25,-4.083333,6.416667,19.916667,6
7,4,14,0,-0.108599,1,-10.833333,-3.166667,-0.134888,0.03792,-76.25,-29.75,1.416667,24.333333,10
8,4,14,0,-0.380797,1,-8.416667,6.833333,-0.041854,0.067869,-17.666667,-17.083333,-35.833333,18.083333,11
9,4,14,0,-0.063223,1,-3.666667,1.583333,-0.148007,0.052751,-21.5,-0.583333,-12.25,0.833333,18
12,4,14,0,-0.195115,0,1.583333,0,-0.011773,0.004553,-64,-66.416667,54.583333,47.166667,31
14,4,14,1,-0.546601,1,-4.583333,7.75,-0.065192,-0.028035,-2.666667,20.5,-42.666667,32.25,28
16,4,14,0,0.086516,1,6.416667,5.333333,0.023281,-0.023748,93.583333,59.416667,-38.416667,21.25,30
17,4,14,1,0.353518,0,4.083333,-5.333333,0.061076,0.036901,-14.416667,-26.166667,51.166667,13.666667,23
19,4,14,0,-0.195115,1,-1.416667,3.083333,-0.043766,0.025803,51.833333,-3.916667,2.416667,-9.166667,29
21,4,14,1,0.611856,1,0.916667,-8.916667,0.021197,-0.073478,31.5,-10.5,-1.583333,-49.583333,24
22,4,14,1,0.440034,1,7.416667,-2.666667,0.013037,-0.005258,-7.833333,-49.833333,11.75,13.833333,27
25,4,14,1,-0.154841,0,-7.916667,1.083333,-0.108769,-0.024283,-78.166667,-24.916667,-22.75,-5.25,26
0,4,15,1,-0.289776,1,-10.923077,-4.846154,-0.083231,-0.094689,-42.230769,-33.153846,-18,-30.153846,22
1,4,15,0,-0.289776,0,-6.692308,-0.538462,-0.027745,0.01748,-52.692308,-40.923077,6.846154,17.923077,2
3,4,15,1,0,0,-0.461538,-1.923077,0.118474,0.038174,-49.615385,-3.615385,63.384615,-54.076923,9
4,4,15,1,0.168882,0,0.384615,1.461538,0.064958,0.012996,-14.307692,17,9.076923,1,7
5,4,15,1,0.583829,1,12.076923,-7.769231,0.094886,0.024662,39.923077,22.307692,39.076923,-48.615385,8
6,4,15,1,0.358357,0,2.615385,-1.769231,0.009057,-0.089769,19.846154,-38.230769,27.153846,-20,27
10,4,15,1,0.215123,1,7.153846,3.615385,0.076977,-0.038959,109.076923,-16.769231,-27.307692,-0.461538,11
12,4,15,1,0.466827,1,7,-8.384615,0.059951,-0.015918,-21.307692,-23.923077,56,8.846154,14
13,4,15,0,-0.172774,1,-7.076923,-1.615385,-0.001346,0.090862,-42.769231,-9.923077,-26.461538,35.615385,15
16,4,15,0,0,1,3.538462,0.615385,-0.067292,-0.056309,40.615385,6.153846,-24.153846,0.923077,17
18,4,15,1,0.074653,1,3.769231,-1.538462,0.125621,-0.075902,-6.615385,-0.615385,0.461538,29.846154,19
20,4,15,0,-0.339476,0,-0.153846,4.384615,-0.021921,0.052202,-70.307692,-14.230769,30.461538,64.384615,21
23,4,15,0,0,1,-4,1.461538,-0.087714,-0.041363,-43.692308,0.307692,-34.461538,-21.076923,26
24,4,15,0,-0.173592,0,-2.461538,0.538462,-0.043309,0.010899,2.769231,9.923077,-37.615385,0.384615,25
28,4,15,0,-0.215123,0,-6,2.538462,-0.014282,0.045332,8.923077,21.076923,-56.692308,13.153846,30
29,4,15,0,-0.414129,1,0.769231,3.615385,-0.051312,0.021877,-37.615385,-23.692308,29.230769,13,31
0,5,2,0,0,1,-1,-7,-0.251749,0.066666,-86,-90,67,-70,2
1,5,2,0,0.124353,0,8,-10,0.166667,-0.042017,13,30,-22,56,8
3,5,2,1,0.124353,0,17,-17,0.005129,0.115385,-61,22,90,-43,10
4,5,2,1,0,1,0,-15,-0.237763,-0.05,-119,-50,32,-6,13
5,5,2,0,0,0,0,-14,-0.096154,0.136752,-83,-119,10,-58,14
6,5,2,1,-0.124353,1,1,25,0.05,0.525253,165,104,-96,9,28
7,5,2,1,-0.124353,1,-32,17,0.055556,0.324176,32,-2,-20,62,9
11,5,2,0,-0.124353,0,0,18,-0.256302,-0.019231,140,64,-7,1,25
12,5,2,0,0,1,8,7,-0.213675,0.06044,83,198,28,25,15
16,5,2,0,-0.124353,1,-3,0,-0.295455,-0.142857,-20,108,-17,6,17
18,5,2,0,-0.124353,1,0,3,0.142857,0.295455,-108,20,-6,17,27
19,5,2,1,-0.124353,1,-24,-14,-0.116884,-0.004386,-88,-37,85,-50,29
20,5,2,1,0,1,-25,-13,-0.188889,-0.128788,-56,-223,2,135,21
22,5,2,1,0.124353,1,0,-11,0.178947,0.101604,-30,-63,9,113,30
23,5,2,0,-0.124353,1,-8,12,0.147059,0.211111,-94,-165,69,79,31
24,5,2,1,0,0,-5,11,-0.174603,-0.055556,-173,-122,38,4,26
0,5,3,1,0,0,11,10.5,-0.028846,0.023809,-71,115,95.5,-82,1
2,5,3,1,0.122459,1,18,6.5,0.16461,-0.014781,145,8.5,-41.5,73.5,8
3,5,3,0,0.244919,1,8.5,-14.5,0.219988,0.154762,-66.5,-40.5,92.5,-8.5,16
4,5,3,1,0.244919,0,5.5,-12,0.095105,-0.236833,-0.5,-47.5,60,14,5
6,5,3,1,0,0,10,-4.5,0.177272,0.063538,138.5,84.5,37.5,-57.5,29
7,5,3,0,0,1,-6,-10.5,-0.01461,0.152317,-79.5,-127.5,30,42,14
9,5,3,0,0.122459,1,17.5,-2.5,-0.03998,-0.070013,-43,-49.5,66.5,-20,10
11,5,3,1,-0.122459,1,-1.5,-5,-0.046992,-0.202991,81,3.5,-36,20.5,24
12,5,3,0,-0.122459,0,-3.5,5.5,-0.366433,-0.195553,-10,59,-9.5,-74.5,22
13,5,3,0,0,0,11.5,8,0.14899,-0.089103,141.5,-1.5,-22,-12,20
15,5,3,1,0.244919,0,3,-11,0.028953,-0.445804,-65,-134.5,11.5,-38.5,21
17,5,3,0,0,1,-1.5,-4,-0.026993,-0.113923,-19,-109,14,-27,27
18,5,3,1,-0.122459,1,6,12,0.044117,0.30459,51,187,-73.5,-2.5,19
23,5,3,0,0,0,-1,9,0.02967,0.123232,7.5,-68,27.5,22.5,30
25,5,3,1,0.244919,1,3,-15.5,-0.055304,-0.171992,-118.5,-46.5,59.5,-51,26
28,5,3,0,-0.122459,0,-20.5,2,-0.113562,0.077777,-14.5,-17,53,-4,31
0,5,4,0,0.124353,1,7.333333,-1.333333,-0.03979,-0.150496,-33,-9,59.333333,-0.666667,18
1,5,4,0,-0.124353,1,-5.666667,11,-0.075289,0.042979,39,54.333333,-28,38.333333,3
4,5,4,1,0.241355,1,2,-11,0.270085,0.032738,67,-31,24,-17.333333,12
5,5,4,1,-0.241355,0,-2,10.666667,-0.203895,0.124168,-16.666667,35.666667,-20.666667,-3.333333,6
7,5,4,0,0,0,-2.666667,-3.666667,-0.005348,0.123733,-66.333333,48,-19,22.666667,13
8,5,4,0,0,0,-2.333333,3.666667,-0.072799,0.187998,-19,21.666667,-4.666667,-21.333333,10
11,5,4,0,-0.241355,0,-11,-4,-0.217914,-0.127703,-53.333333,-58.333333,8.666667,13,27
14,5,4,0,0.241355,0,10.333333,-6.333333,0.092311,-0.098909,120.333333,127.666667,-27,-44,23
15,5,4,1,0.117002,1,4.666667,-0.333333,0.069444,-0.287205,84,-65.666667,-87.333333,-37.666667,20
16,5,4,0,0,0,1,1.333333,-0.210029,0.038048,-7,72.333333,-79.333333,12,19
17,5,4,0,0.241355,0,5,-3,-0.142256,-0.019481,-19,-41.333333,29.333333,-38,26
21,5,4,0,-0.117002,0,-6,7.333333,0.009328,0.079643,48,98,-89,11.333333,30
22,5,4,1,0.241355,0,17,-8.333333,0.055169,0.002581,77.333333,-61.333333,-20.333333,29.666667,28
24,5,4,0,-0.241355,1,-7.333333,10.666667,-0.192688,0.097466,-4,-29,-36,62.333333,25
29,5,4,1,-0.241355,0,-25.333333,6,-0.201657,0.177388,-63.333333,-8.666667,-53.333333,34,31
0,5,5,1,0.062177,0,-2.166667,-2.666667,-0.041978,0.021404,-19.916667,103.083333,2.25,-35.166667,9
2,5,5,1,0.179179,0,15.916667,-1.916667,0.250162,-0.00391,97.833333,-4.333333,-20.75,25.25,17
4,5,5,1,0.231059,1,8.5,1.5,0.07815,0.029502,76.25,88.75,0,-2.75,30
5,5,5,0,0,1,2,0.5,-0.090851,0.024305,-3,-22.5,12.5,-36.75,7
6,5,5,1,0,0,0,-8.75,0.017027,0.065011,-61.25,7.75,10,-13.5,13
8,5,5,0,0,0,-2.5,-2.5,0.085317,0.098672,15.25,93,-2.75,-53.75,24
10,5,5,1,0.122459,0,-1.25,-3.75,0.100913,0.057559,-34.25,39.25,-12.25,4.25,11
12,5,5,0,0,1,8,0,-0.191115,-0.094168,60.5,105.75,-16.25,-17.75,23
14,5,5,0,-0.231059,1,0,9.75,0.101992,0.224346,30,124.5,17.5,3.75,15
16,5,5,1,0,1,-2,-4.5,-0.225486,-0.000366,-80.5,20.25,-12.75,-26.25,26
18,5,5,1,0.122459,1,13.5,-7,0.02017,0.068508,84,53,-37.25,-44.25,28
19,5,5,0,-0.231059,0,-14.75,-3.5,-0.070037,-0.055392,-48.25,-95.25,26,-7.25,27
21,5,5,0,-0.353518,1,-20.5,5.75,-0.093318,0.141706,-37.5,72.5,-74.75,3.75,31
22,5,5,1,0.231059,1,9.75,-4.5,0.090967,-0.028697,43.75,-38.25,41.75,-5.25,29
0,5,6,0,-0.215123,1,-4.8,0.8,-0.097885,-0.029522,-97,11.4,3.8,-26.4,4
1,5,6,1,0,0,-9.25,2.5,-0.12914,0.106071,13.5,72.5,-49.5,43.5,9
2,5,6,1,0.168882,0,17.45,-3.6,0.092533,0.007112,88.45,-57.05,0.5,0.75,10
3,5,6,1,0.184636,1,4.35,-7.05,-0.023623,-0.03119,-9.6,-30.9,5.45,-2.85,19
5,5,6,0,0,0,9.6,-0.6,-0.075164,0.051444,63.2,-20.6,-11,-7.6,28
6,5,6,1,-0.117002,1,-14,1,0.050749,0.028538,-21,21.8,-14.4,3.6,31
7,5,6,0,-0.339476,1,1,10.6,0.154812,0.146945,58,57.6,16.8,64.8,15
8,5,6,0,0,1,-0.8,2,-0.028505,0.210765,-52.6,34.4,-1.6,-11.2,11
12,5,6,0,-0.179179,0,3.4,10.35,-0.084779,0.003545,69.15,52.35,-27.3,-26.9,20
13,5,6,0,-0.339476,0,-4.2,10.6,-0.006035,-0.013539,81.4,32.6,-34.4,2.2,22
16,5,6,1,-0.124353,1,-3,-1.2,-0.159508,-0.058244,-36.6,-23,2,16.2,18
21,5,6,1,-0.215123,1,-0.6,-0.8,-0.053015,-0.064282,72.2,63.2,-67.2,7.6,23
25,5,6,1,0.293235,0,4.8,-1.85,-0.00622,0.044997,-23.85,32.8,-10.15,-0.6,30
26,5,6,1,-0.456479,1,-11.8,6.2,-0.020874,0.024084,20.2,-14.8,-40.6,57.4,27
0,5,7,0,0.231059,0,5.333333,-6.166667,0.009475,-0.116979,-48.5,4.333333,32.666667,-14.5,8
1,5,7,1,0.060283,1,-0.733333,-3.633333,-0.075443,0.081443,-50.633333,-1.433333,-4.6,32,11
2,5,7,1,0.098121,1,10.8,5.6,0.056037,0.0938,91.4,55,-48.8,31.6,3
5,5,7,0,-0.353518,0,-10,7.833333,-0.044637,0.132764,-25.833333,62,-10.333333,-10.166667,31
6,5,7,0,0.353518,0,3,-8.5,0.142041,-0.005164,-14.666667,6.5,23.333333,-2.833333,12
7,5,7,0,-0.060283,0,6.7,3.733333,0.135581,-0.006008,89.133333,22.1,-21.966667,36.433333,29
9,5,7,0,-0.410237,1,-8.1,1.966667,-0.109838,-0.018061,-45.866667,-106.666667,-22.4,50.766667,27
10,5,7,0,0.122459,1,-1.333333,-2.833333,-0.071888,0.025979,-51.833333,17.666667,12,-25.5,26
13,5,7,0,-0.060283,1,1.266667,2.033333,-0.03774,-0.044098,97.7,-77.366667,-3.5,49.3,14
16,5,7,0,-0.2773,0,-3,-0.466667,-0.078762,0.018212,48.433333,20.6,-29.3,-2.433333,25
17,5,7,0,-0.062177,0,-2.966667,3.533333,-0.100548,-0.05145,-21,-44.3,16.7,2.2,18
19,5,7,1,-0.060283,1,-2.5,-6.6,0.098913,-0.02399,12.266667,20.1,-15.233333,-2.233333,24
20,5,7,1,0.293235,0,-0.8,-12.066667,-0.05313,-0.03478,-112.566667,-26.333333,59.333333,-8.7,21
28,5,7,0,0,1,-5.666667,5.833333,0.037791,0.053711,-11.666667,86.333333,-19.5,3.166667,30
1,5,8,0,-0.317574,0,-11,1.833333,-0.202398,-0.044971,-78.666667,-8,33.833333,19.333333,2
3,5,8,0,0.122459,0,1.333333,-8,0.015476,-0.06414,-12.333333,-92.166667,39.833333,-12.833333,14
4,5,8,1,0.255398,0,7.761905,1.619048,0.109633,-0.033111,67.166667,-15.357143,-4.97619,9.452381,6
5,5,8,1,-0.098121,1,-0.571429,-1.428571,-0.082964,0.108453,-90.714286,52.571429,16.142857,-29.714286,13
7,5,8,0,-0.358357,1,-11.714286,7,0.042237,-0.001567,-7.571429,18.428571,-35.142857,53.428571,31
9,5,8,0,-0.05188,0,-2.166667,-5.261905,-0.084138,0.09296,-67.309524,-46.833333,10.071429,0.309524,11
10,5,8,0,-0.379751,0,-6,6.52381,0.041889,0.004512,58.214286,56.02381,-51.095238,12.714286,25
12,5,8,1,0.098121,1,1.571429,-4,-0.05539,-0.034868,-38.285714,-4.428571,37.714286,-19.857143,21
15,5,8,1,0,1,-4.166667,0.166667,-0.091761,-0.094364,4,-43.833333,-42.333333,-29.833333,22
17,5,8,0,-0.060283,1,-1.833333,8.047619,-0.014615,0.06337,25.357143,38,-15.952381,7.190476,30
18,5,8,0,0.124353,0,0.714286,-4.142857,-0.072906,0.123686,-49.285714,12.571429,-3.142857,-16.142857,26
20,5,8,1,0.244919,0,0.666667,-12.833333,-0.072145,-0.149189,-28.5,12.833333,16.333333,-18.833333,23
24,5,8,1,-0.399759,0,-4.238095,8.404762,-0.083885,0.049215,-44.547619,-55.214286,4.095238,30.095238,27
28,5,8,0,-0.179179,0,-3.285714,5.880952,0.078549,0.045784,7.761905,49.547619,-11.02381,5.119048,29
0,5,9,1,0,1,3.142857,0,0.068577,0.016706,-32.714286,0.428571,21,-32.571429,1
2,5,9,1,0.414129,1,14.428571,-5,0.029936,0.002498,88,17.428571,-13.714286,-32,19
3,5,9,1,0.241355,1,3.571429,-9.714286,0.104426,-0.118897,3,-34.857143,31,-25.428571,8
4,5,9,1,0.583011,1,7.410714,-8.142857,0.002149,-0.036016,11.767857,0.053571,31.857143,-36.857143,7
6,5,9,1,-0.062177,1,-4.428571,-6.339286,-0.083828,-0.015695,-42.196429,-32.642857,26.035714,14.142857,14
9,5,9,1,-0.2773,0,-8.767857,-6.535714,-0.208773,0.034222,-113.410714,-84.517857,0.892857,-5.160714,26
10,5,9,1,-0.474412,1,-2.375,9.375,0.061736,0.087874,-1.625,107.714286,3.160714,36.017857,15
13,5,9,0,-0.05188,1,3.875,-0.482143,0.043162,-0.103726,113.857143,23.964286,-23.607143,-3.375,23
16,5,9,1,0.117002,0,3.857143,-4.857143,-0.036142,-0.016291,20.428571,17.714286,-13.571429,6.857143,17
18,5,9,1,0.062177,0,3.589286,-2.428571,-0.016866,0.079081,36,70.803571,-36.785714,4.178571,24
20,5,9,1,0.117002,1,1.714286,-0.428571,0.100673,-0.023717,15.142857,-0.714286,-1,6.571429,29
22,5,9,0,-0.074653,0,-2.428571,-0.857143,0.030031,0.023062,5,22.428571,-22,10.714286,25
27,5,9,0,0.462117,0,13,-4.25,0.119049,-0.005866,108.625,-18,24.875,-40.375,28
0,5,10,1,-0.122459,0,1.125,3.5,-0.062402,0.030561,-41.75,17.25,26.375,13,3
1,5,10,1,-0.122459,0,-2.75,5.25,-0.004936,0.009303,9.875,-12.5,-18,29.25,16
2,5,10,1,0.318621,0,7.055556,-7.236111,0.08436,-0.079181,72.5,-63.125,-1.916667,-25.444444,18
4,5,10,0,0.503256,1,6.875,-7.875,0.075904,0.106686,-10.75,16.75,32.5,-18.5,11
5,5,10,0,0,1,2.5,-2.625,-0.012496,0.018953,0.375,20.375,2.5,5.5,8
6,5,10,1,0.339476,1,3.222222,-7.222222,-0.074419,-0.021164,-9.555556,19,51.111111,-45.888889,7
9,5,10,0,-0.611856,1,-8.625,2.75,-0.040179,0.022625,13.25,-24.125,-40.625,3.125,25
12,5,10,1,-0.440034,0,0.375,5.375,-0.012221,0.018928,-30.375,74.5,30.25,7.875,15
14,5,10,0,-0.231059,1,5.625,8.875,0.095158,0.113479,81.125,94,-28.125,-14.75,20
17,5,10,0,-0.108599,0,-2.625,-3.375,-0.025422,-0.061714,0.25,0,-3.5,3.25,24
19,5,10,1,-0.060283,1,-7.027778,-5.402778,-0.061276,0.088012,-88.916667,-51.847222,-3.75,9.944444,26
21,5,10,1,-0.548633,0,-6.75,9.75,-0.021701,0.036838,42.875,-4.875,-45.875,8.5,22
23,5,10,1,-0.122459,0,1.125,9.375,0.180739,0.150434,60.25,0.5,-25.75,17.625,29
30,5,10,0,-0.231059,1,-12,-1.625,-0.058714,-0.05379,-79,-36.25,14.75,8.25,31
0,5,11,0,-0.342474,0,-8,4.222222,-0.104127,-0.041795,-125.555556,-3.555556,49.555556,9.444444,2
1,5,11,0,0.215123,1,2.777778,1.222222,-0.059564,0.028319,27.555556,13.444444,-16,27.333333,17
3,5,11,0,0.124353,0,3.666667,-3,0.038115,0.100895,-25.666667,7.888889,29.444444,-29.777778,11
4,5,11,0,0.074653,0,-7.444444,-3.666667,0.00087,0.011712,-36.222222,13.111111,-8.777778,9.444444,31
5,5,11,1,-0.215123,1,4.888889,5.888889,0.129533,0.130889,84.888889,48.555556,-32.777778,-10.777778,29
8,5,11,1,0.098121,1,2.555556,4.555556,0.039337,0.069715,23.555556,54.666667,-1.444444,-18.666667,9
10,5,11,1,-0.241355,0,-3.222222,4.111111,-0.034674,0.017072,-36.777778,25.888889,-12.666667,26,27
12,5,11,1,0.215123,0,1.555556,-6,-0.123527,-0.06105,-105,-4.888889,31.777778,-25.777778,13
14,5,11,0,0.215123,0,6.666667,-2.222222,0.117877,-0.033344,6.666667,33,35.333333,-8.666667,21
15,5,11,1,0.339476,0,0.666667,-7.333333,-0.069391,-0.139701,7.555556,-33.888889,-28.555556,-24.333333,23
16,5,11,0,0,1,2.333333,-5.888889,-0.077817,-0.034765,29.111111,14.444444,-9.222222,10.333333,24
19,5,11,0,-0.466827,0,-5.555556,3.777778,0.09016,0.047121,31.777778,0.444444,-35.333333,31.888889,25
20,5,11,0,0.098121,1,-2.333333,-3.444444,-0.019059,-0.068409,-54.888889,-27.333333,39.222222,-7.666667,22
28,5,11,0,-0.117002,0,-8.111111,4.888889,-0.003573,0.030704,-33.666667,77.777778,-32.111111,11.333333,30
0,5,12,0,0,0,-1.3,2.9,0.019414,0.040396,-21.7,19.2,16.9,3.6,12
1,5,12,0,-0.122459,0,-2.9,4.1,-0.116192,0.048599,-2.5,19.8,-12.5,47,3
2,5,12,0,0.106567,0,10.1,-0.1,0.114303,0.078448,77.4,61.7,-2.4,-4.8,15
4,5,12,1,0.440034,1,8.7,-1.3,0.192234,0.055836,88.8,13.4,-12.5,-7.7,29
5,5,12,1,0.086516,0,4,-2.8,-0.061225,0.017491,6.2,-11.5,22.3,-41.8,7
6,5,12,0,0.122459,0,0.8,-0.1,-0.024314,0.078251,39.8,71.2,-22.5,-3.4,30
8,5,12,0,0.195115,1,-0.2,-1.4,-0.089104,0.066872,-66,15.3,13.5,-31.2,13
9,5,12,0,-0.195115,1,-5.8,-2.6,-0.117475,-0.015019,-38.2,-76.3,1,-4.6,14
10,5,12,1,0,1,-1.2,-0.6,0.006218,-0.027182,18.7,44.3,-43.4,8.9,24
11,5,12,1,0.122459,1,-4.7,-8.7,-0.105177,-0.097636,-46.5,-73.2,-10.5,-18.1,26
16,5,12,0,0.108599,0,4.4,-4.5,-0.008771,-0.018275,-9.5,-3.9,47.7,11.9,21
17,5,12,0,-0.6552,1,-10.9,3.7,0.000682,-0.005902,5.6,2.8,-16.4,9.9,25
18,5,12,0,0.122459,0,5.2,0,-0.031929,0.071033,24.4,76,-0.3,-25.3,19
20,5,12,1,0.108599,0,-3.9,-3,-0.102592,-0.060654,-99.7,-23.5,29.4,22.7,27
22,5,12,0,0.353518,1,3.5,-5.3,-0.03086,-0.068925,-8.1,37.4,-2.1,-9.7,23
28,5,12,0,-0.548633,1,-19.7,3.6,-0.112018,0.037842,-109.5,49.1,-19.6,32.6,31
0,5,13,1,-0.124353,1,3.090909,2.090909,-0.028019,0.123071,-49.818182,34.363636,39,-5.545455,11
1,5,13,1,0,1,-3.090909,1,-0.066061,0.013495,-18.909091,-5.363636,-6.909091,44.545455,5
2,5,13,0,0.583829,1,9.454545,-5.636364,0.092415,-0.034635,68.090909,-0.818182,-27.090909,-29.818182,16
3,5,13,1,0.124353,0,-1.363636,-4.090909,0.036957,-0.118395,-22.909091,-69.818182,24.909091,-25.818182,18
4,5,13,1,0.703906,0,7.636364,-10.636364,0.0144,-0.018847,-1.272727,-21.636364,41.454545,-35.818182,7
6,5,13,1,0,1,1.545455,-2.727273,-0.063288,0.008321,25.909091,10.818182,27.909091,-21.454545,10
8,5,13,0,0.172774,0,3,3.818182,0.032767,0.054509,30.090909,41.181818,2.818182,-14.454545,9
12,5,13,1,0.124353,0,2.090909,-5.454545,-0.098288,-0.055119,-39.454545,-43.272727,28.090909,-12.363636,14
13,5,13,0,-0.629253,1,-0.727273,9.090909,0.100671,0.084362,64.818182,56.545455,-20.454545,35.272727,15
17,5,13,1,-0.215123,0,-3.363636,-0.545455,-0.030179,-0.041899,-27.181818,-14.909091,18.909091,-20,19
20,5,13,0,0.215123,1,-3.272727,-2.545455,-0.018082,0.000702,-42.818182,-8.272727,2.181818,17.727273,30
21,5,13,0,-0.358357,1,-2.909091,6.636364,-0.004904,0.04603,42.181818,-6.363636,-41.181818,-0.636364,22
23,5,13,0,0.215123,1,7.181818,-0.636364,0.091423,0.039004,37.363636,-62.272727,13.636364,7.454545,28
24,5,13,1,-0.124353,1,-1.090909,4.090909,-0.033387,0.025421,-53.818182,-0.181818,28.181818,0.636364,27
25,5,13,1,0.619092,0,6.454545,-12.181818,-0.078728,-0.000324,-94.727273,-60.363636,42.272727,-45.727273,26
29,5,13,0,-0.531132,1,-15.363636,0.090909,-0.189494,-0.007547,-113.909091,-5.272727,7.909091,19.818182,31
0,5,14,0,0.122459,0,1.5,-2,0.02733,-0.033749,-26.666667,-3.583333,25.5,-20.833333,16
1,5,14,0,0,1,-5.583333,0.333333,-0.086328,-0.044803,-35.75,-59.083333,7.25,26.25,18
2,5,14,1,0.380797,0,10.166667,-1.416667,0.033077,0.113438,54.416667,23.333333,-11.583333,-14.583333,11
3,5,14,1,0.440034,1,4.166667,-4,0.076178,-0.082724,29,12.416667,9.333333,-22,9
4,5,14,0,0.258338,1,1.916667,-3.666667,0.04385,-0.017571,-28,-35.166667,-4.833333,6.833333,6
5,5,14,0,-0.353518,1,-2.75,5.166667,-0.066067,0.081924,32.583333,23.416667,-48.5,9.75,30
7,5,14,1,-0.149738,1,3.166667,4.666667,0.101977,-0.012473,60.833333,-7.416667,-25.166667,11.166667,28
8,5,14,1,-0.231059,1,1.333333,3,-0.02825,0.048838,8.166667,-15.833333,5.916667,-15.666667,10
12,5,14,1,0.440034,1,6.166667,-7,-0.079329,-0.050671,-77.75,-4.666667,38.5,-28.416667,13
14,5,14,1,-0.503256,0,1.25,8.666667,0.098815,0.081421,29.416667,75.25,-8.583333,17.833333,15
17,5,14,0,-0.462117,0,-5.5,3.25,0.012946,-0.021239,-13.25,-22.583333,1.916667,-8,22
19,5,14,1,0,0,0.5,-0.333333,0.011467,-0.060434,6.916667,27.5,-21.416667,-3.75,23
20,5,14,0,-0.149738,0,-12,0,-0.091363,0.065309,-120.25,-1.083333,16.583333,26.75,31
21,5,14,0,0,0,5.333333,4.833333,0.10955,0.09204,87,2.666667,-41.583333,-7.916667,29
24,5,14,0,0.231059,1,-2.333333,-6.833333,-0.022322,0.070235,-74.416667,-44.833333,48.666667,-43.166667,26
25,5,14,1,0.452574,1,7.833333,-1.166667,-0.070412,-0.057267,-59.666667,-12.75,33.166667,-15.416667,27
0,5,15,0,0,0,2.692308,-0.461538,-0.051239,0.010009,-28.307692,11.692308,47.153846,-16.538462,19
1,5,15,0,0.172774,0,1.076923,-0.230769,-0.126613,0.017811,-62.076923,21,18.230769,4.923077,13
2,5,15,1,0.756603,1,11.461538,-5.615385,0.100447,-0.057678,79.076923,-1.615385,-6.230769,-13,9
3,5,15,1,0.456479,0,7.307692,-3.769231,0.078245,-0.035269,46,23.846154,-0.307692,-34.615385,17
4,5,15,1,0.629253,0,12.769231,-6.615385,0.119877,-0.018515,70.384615,-25.846154,17.153846,-37.076923,28
5,5,15,0,-0.456479,1,-4.076923,6.384615,-0.022677,0.081996,48.384615,7.384615,-30.615385,7.307692,12
6,5,15,1,-0.172774,1,4.846154,2.692308,0.059,0.094581,44.846154,90.615385,20.769231,4.230769,15
7,5,15,0,-0.531132,0,-7.692308,9.384615,-0.012152,0.054879,18.923077,29.230769,-58.846154,48.153846,30
8,5,15,0,-0.117002,1,3.615385,4.769231,-0.078256,0.03368,-17.615385,18.538462,-5.230769,-3.230769,27
10,5,15,0,0,1,1.230769,5,0.011414,0.119849,-3.307692,59.538462,-9.769231,7.230769,11
14,5,15,0,-0.339476,1,-1.384615,6.230769,0.065686,0.017224,25.615385,37.692308,-29.923077,-15.307692,22
16,5,15,0,-0.466827,1,-8,5.384615,-0.091624,0.096587,-63,24.769231,-2.923077,39,31
18,5,15,0,-0.52485,1,-5.615385,5.923077,-0.018416,0.113009,48,85.307692,-53.538462,25.384615,25
20,5,15,1,0.358357,1,-1.076923,-4.538462,-0.032616,-0.076901,-47,16.307692,18.307692,-11.307692,23
21,5,15,1,-0.098121,0,-4.307692,-4.692308,-0.114777,0.047084,-39.615385,-46.076923,-14.461538,-20.384615,26
24,5,15,0,0.117002,0,6,3.923077,0.170582,0.127422,49.769231,8.615385,16.076923,-21.846154,29
0,6,2,0,0,1,-15,-10,-0.102564,0.127273,-93,-99,-87,26,3
1,6,2,0,-0.124353,0,-13,-9,-0.394231,-0.1875,-99,-12,-42,20,2
4,6,2,0,0,0,-15,6,-0.37013,0.033333,36,-141,-90,97,6
5,6,2,1,0.124353,0,3,-22,0.2,-0.102564,57,-175,-37,-68,7
8,6,2,0,0,0,-4,-6,-0.2,0.142857,67,-131,-107,12,13
9,6,2,1,-0.124353,0,-23,-10,0.015873,-0.133929,-80,-132,-52,-17,21
10,6,2,0,-0.124353,0,14,19,0.0625,-0.044444,209,156,-66,-41,15
11,6,2,1,0,1,-10,-13,0.242857,-0.158975,-115,-48,48,-82,12
14,6,2,0,0.124353,1,11,3,0.132867,0.063636,-3,138,115,-2,27
16,6,2,1,0.124353,0,15,-13,0.025641,-0.4,85,-47,60,-11,23
17,6,2,1,0,0,3,-18,0.288235,-0.142857,-102,-85,46,-34,19
18,6,2,1,0.124353,1,-14,-16,0.136364,0.224599,-216,-92,25,-66,26
20,6,2,1,0,1,-2,-7,-0.071429,0.304762,37,-48,-30,16,22
24,6,2,0,0.124353,0,10,1,-0.2,-0.394231,29,65,-2,-54,31
25,6,2,1,-0.124353,1,-8,21,0.129412,0.3,6,39,7,83,28
